time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461700000	-24.9258	-5.93318	4.8051	2.19602	-0.573924	lidar	2.52912	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0565	-5.72886	4.80668	2.16688	-0.567678	radar	1.85579	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1907	-5.55381	4.78656	2.14586	-0.561125	lidar	0.462381	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3448	-5.36836	4.7892	2.14384	-0.506982	radar	1.30832	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4859	-5.15314	4.80915	2.11973	-0.503877	lidar	0.519688	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6195	-4.97124	4.79374	2.1189	-0.450128	radar	6.30087	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7366	-4.79365	4.76495	2.10124	-0.44684	lidar	0.721695	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8568	-4.58731	4.76597	2.08309	-0.435725	radar	0.156008	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9668	-4.35449	4.78574	2.05458	-0.442041	lidar	0.45049	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0738	-4.13445	4.79149	2.00434	-0.521079	radar	11.2484	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1604	-3.86512	4.83402	1.96414	-0.53439	lidar	2.0863	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2331	-3.63036	4.83741	1.90791	-0.60744	radar	3.44045	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2596	-3.36533	4.84823	1.85399	-0.633216	lidar	4.44513	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3091	-3.12447	4.85059	1.80721	-0.666432	radar	0.361514	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3326	-2.88396	4.8422	1.76302	-0.679288	lidar	1.32504	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3925	-2.65725	4.83559	1.74384	-0.650533	radar	1.50252	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4714	-2.48382	4.78352	1.73389	-0.630556	lidar	5.81683	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.528	-2.24858	4.78663	1.72149	-0.587937	radar	1.10302	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5788	-2.04387	4.75858	1.70191	-0.579637	lidar	1.36687	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6106	-1.80571	4.75904	1.68564	-0.543909	radar	2.00283	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6078	-1.56092	4.7608	1.64789	-0.555516	lidar	1.09507	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6044	-1.32765	4.75493	1.60329	-0.594065	radar	1.69602	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6075	-1.10014	4.74391	1.57373	-0.594777	lidar	0.102802	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6375	-0.87139	4.73957	1.56064	-0.569355	radar	5.21829	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6481	-0.627537	4.74979	1.53813	-0.561917	lidar	0.458677	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6349	-0.387297	4.75666	1.49793	-0.596072	radar	2.1991	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5883	-0.110216	4.79819	1.45774	-0.604629	lidar	2.5349	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5691	0.127512	4.80019	1.42837	-0.610259	radar	2.08028	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5456	0.40469	4.84494	1.4036	-0.600495	lidar	1.90295	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5342	0.642447	4.84008	1.39816	-0.5503	radar	1.76324	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.528	0.914906	4.87778	1.3863	-0.530133	lidar	3.31754	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4908	1.16785	4.88587	1.38294	-0.468325	radar	7.04698	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4354	1.40989	4.8893	1.35704	-0.470862	lidar	0.0797299	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.396	1.63357	4.86974	1.34555	-0.444998	radar	8.0092	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.342	1.85544	4.85339	1.32359	-0.445573	lidar	0.228912	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2729	2.08611	4.85229	1.29236	-0.467181	radar	0.307807	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2106	2.29292	4.82352	1.26978	-0.46775	lidar	0.723904	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1476	2.52336	4.81921	1.26029	-0.433868	radar	0.626245	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0705	2.76242	4.83087	1.23915	-0.432693	lidar	0.111472	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.974	2.98371	4.83488	1.1915	-0.499212	radar	3.08974	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8751	3.248	4.88047	1.16829	-0.495075	lidar	1.71475	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7924	3.47551	4.88207	1.14781	-0.493734	radar	2.13149	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6856	3.6846	4.87026	1.12027	-0.497542	lidar	0.1549	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5685	3.89349	4.86488	1.08803	-0.512098	radar	1.11399	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4988	4.08775	4.82981	1.07583	-0.498849	lidar	3.72021	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3751	4.2922	4.82599	1.04616	-0.507154	radar	0.615106	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.216	4.50368	4.84337	1.00911	-0.519479	lidar	2.02187	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0656	4.7021	4.83967	0.987464	-0.492884	radar	8.99079	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9463	4.89951	4.83021	0.96788	-0.487651	lidar	0.436283	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7901	5.09106	4.83127	0.937993	-0.491374	radar	2.31736	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6239	5.29695	4.85377	0.908988	-0.49517	lidar	0.920916	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4519	5.47275	4.85756	0.862047	-0.543546	radar	0.899801	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2644	5.64461	4.86119	0.823884	-0.555917	lidar	1.22267	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0981	5.80775	4.85307	0.786638	-0.579989	radar	3.12169	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9228	5.96987	4.84737	0.755393	-0.582958	lidar	0.0415358	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7788	6.16334	4.833	0.773843	-0.474663	radar	4.8957	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6102	6.32199	4.8221	0.749766	-0.475787	lidar	0.124145	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.46	6.50294	4.81329	0.751353	-0.425165	radar	1.76587	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2439	6.70608	4.87372	0.730363	-0.42135	lidar	4.19703	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0469	6.85075	4.86602	0.705343	-0.41788	radar	5.5079	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.837	7.01783	4.89131	0.681256	-0.420314	lidar	1.10079	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6246	7.15048	4.89464	0.641579	-0.454699	radar	1.62856	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.439	7.29968	4.89038	0.623574	-0.449436	lidar	0.264359	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2117	7.41774	4.90784	0.566276	-0.526624	radar	2.71344	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0312	7.58104	4.91391	0.558059	-0.505293	lidar	2.14136	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8483	7.75158	4.91302	0.570057	-0.431892	radar	5.72471	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6415	7.89535	4.92227	0.553264	-0.425771	lidar	0.117236	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4492	8.03307	4.9118	0.545058	-0.401696	radar	1.52725	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.216	8.08169	4.87428	0.493655	-0.440204	lidar	4.50141	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0236	8.24368	4.87032	0.517556	-0.344033	radar	6.1222	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8452	8.39723	4.86632	0.520254	-0.320545	lidar	2.95027	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6057	8.50114	4.88916	0.478753	-0.374529	radar	4.58087	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3626	8.63051	4.92328	0.46145	-0.371685	lidar	1.40843	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1618	8.76737	4.91256	0.47386	-0.307077	radar	1.55594	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9597	8.87469	4.8958	0.46084	-0.304835	lidar	0.558449	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7566	9.00208	4.88455	0.469554	-0.253763	radar	1.1518	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5318	9.07702	4.86901	0.443053	-0.270382	lidar	0.81517	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2934	9.18013	4.89028	0.419055	-0.294718	radar	4.45644	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0148	9.26059	4.92889	0.387694	-0.313414	lidar	6.10231	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7949	9.34686	4.92039	0.368479	-0.323451	radar	1.68926	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5446	9.44338	4.94458	0.352507	-0.322595	lidar	0.792622	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2807	9.46731	4.95688	0.286619	-0.418832	radar	6.03878	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-18.0019	9.58418	5.02142	0.278513	-0.401528	lidar	3.91494	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7591	9.67316	5.0224	0.280495	-0.351804	radar	2.90758	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4906	9.77775	5.06665	0.274047	-0.336778	lidar	1.78137	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2457	9.84911	5.07157	0.25682	-0.341031	radar	0.519009	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9798	9.97107	5.11926	0.261288	-0.313584	lidar	2.26737	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.7282	10.0323	5.12316	0.242526	-0.319594	radar	0.128428	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4799	10.1446	5.14592	0.247869	-0.293524	lidar	1.64536	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.2269	10.2062	5.1531	0.228261	-0.307442	radar	0.66774	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9819	10.2427	5.13869	0.205587	-0.31644	lidar	0.23543	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7347	10.3076	5.13547	0.201652	-0.292462	radar	0.244929	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4998	10.3143	5.10179	0.171339	-0.31193	lidar	1.18875	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2149	10.3244	5.13926	0.121819	-0.383557	radar	8.13122	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9531	10.3829	5.15677	0.114223	-0.369171	lidar	0.489454	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.7043	10.4256	5.13445	0.124415	-0.297161	radar	6.48991	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4509	10.3995	5.11487	0.0863308	-0.32602	lidar	1.91943	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1908	10.4258	5.11917	0.075818	-0.312793	radar	0.653794	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8995	10.5697	5.19325	0.111584	-0.24739	lidar	8.66139	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6426	10.6356	5.18952	0.132317	-0.178216	radar	1.96037	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3851	10.6413	5.18232	0.111944	-0.192271	lidar	0.505195	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1226	10.6654	5.18916	0.0973995	-0.203583	radar	0.295955	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8674	10.7626	5.2054	0.117468	-0.167115	lidar	3.90873	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.6038	10.8128	5.21398	0.120911	-0.146827	radar	1.38287	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3572	10.7877	5.18695	0.0916961	-0.172838	lidar	1.87509	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0978	10.828	5.18747	0.097701	-0.142142	radar	0.492822	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.849	10.8944	5.18832	0.107874	-0.121609	lidar	1.84041	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5745	10.9122	5.20507	0.0951202	-0.133396	radar	2.80472	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3369	10.9324	5.18167	0.0878962	-0.13393	lidar	0.731406	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0736	10.8582	5.18969	0.00150902	-0.3008	radar	9.97935	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7872	10.8261	5.21171	-0.0265398	-0.315976	lidar	2.88424	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5312	10.8229	5.20688	-0.0380306	-0.30748	radar	0.165571	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2915	10.8196	5.18698	-0.0496809	-0.303357	lidar	0.934921	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0368	10.8823	5.17081	-0.00199432	-0.172942	radar	6.77282	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.77854	10.9274	5.17845	0.00857907	-0.149206	lidar	1.87758	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.53782	10.9137	5.15536	-0.00278648	-0.150448	radar	4.09447	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.27975	10.9374	5.15985	-4.30095e-05	-0.138072	lidar	0.562447	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.02734	10.9218	5.14889	-0.00808272	-0.13103	radar	2.739	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.76745	10.95	5.15629	-0.00216806	-0.116232	lidar	0.832013	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.51941	10.9109	5.14042	-0.0227211	-0.132817	radar	6.65812	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.33	10.8408	5.0589	-0.0544223	-0.161885	lidar	6.62485	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.07382	10.858	5.0604	-0.0394391	-0.116466	radar	1.26465	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.76617	10.8892	5.1253	-0.0282382	-0.0963268	lidar	4.0599	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.50243	10.8911	5.12902	-0.0180666	-0.059164	radar	1.89166	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.23387	10.8753	5.14129	-0.0252919	-0.064278	lidar	0.500402	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.98827	10.9129	5.12464	0.0082677	0.0129438	radar	3.43867	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
